Operator name,cluster,Sub-cluster,line,Because,alternative,Signage,Station arrangements,Station number,Station name,Activity at the station,Name of first download station,Distance from previous station,Distance from departure station,Travel time from departure station,Long,Lat,City,Street,No. Home
Superbus,The valleys,Yokneam,74,2,0,74,9,40925,String School,Collect and download,Almonds / Cloves,360,3428,6.983333111,35.136931,32.725864,Kiryat Tiv'on,The almonds,26
Superbus,The valleys,Yokneam,74,2,0,74,10,40926,Almonds / Cloves,Collect and download,Alonim / Ben Gurion Square,402,3830,7.849999905,35.133703,32.723897,Kiryat Tiv'on,The almonds,3
Superbus,The valleys,Yokneam,74,2,0,74,11,40927,Alonim / Ben Gurion Square,Collect and download,Oaks / pool,391,4221,8.716666222,35.130373,32.722245,Kiryat Tiv'on,Ben Gurion Square,1
Superbus,The valleys,Yokneam,74,2,0,74,12,41687,Oaks / pool,Collect and download,Pomegranate school,350,4571,9.466666222,35.129377,32.71937,Kiryat Tiv'on,The oaks,67
Superbus,The valleys,Yokneam,74,2,0,74,13,47052,Pomegranate school,Collect and download,Oaks / White Alley,363,4934,10.26666641,35.128222,32.716721,Kiryat Tiv'on,The oaks,43
Superbus,The valleys,Yokneam,74,2,0,74,14,40921,Oaks / White Alley,Collect and download,Oaks / Pomegranates,255,5189,10.8166666,35.125656,32.717201,Kiryat Tiv'on,The oaks,23
Superbus,The valleys,Yokneam,74,2,0,74,15,40917,Oaks / Pomegranates,Collect and download,Kiryat Tivon / Alonim Junction,212,5401,11.28333378,35.124468,32.715946,Kiryat Tiv'on,The oaks,3
Superbus,The valleys,Yokneam,74,2,0,74,16,40916,Kiryat Tivon / Alonim Junction,Collect and download,Yagur Interchange,366,5767,12.08333302,35.125122,32.712735,Kiryat Tiv'on,The oaks,-
Superbus,The valleys,Yokneam,74,2,0,74,17,43134,Yagur Interchange,Collect and download,A. Central Bay,7623,13390,18.06666756,35.070811,32.754253,Zebulun,Exit to Route 75,-
Superbus,The valleys,Yokneam,74,2,0,74,18,43205,A. Central Bay,Download Only,-,5593,18983,23.68333244,35.034601,32.792612,Haifa, ,-
Superbus,The valleys,Yokneam,16,1,0,16,1,59696,G / Terminal Mall Terminal,Collect only,The date / fig,0,0,0,35.105683,32.659552,Yokneam Illith, ,-
Superbus,The valleys,Yokneam,16,1,0,16,2,52255,The date / fig,Collect and download,The Heroes / The Method,325,325,1.666666627,35.106661,32.658228,Yokneam Illith,The date,-
Superbus,The valleys,Yokneam,16,1,0,16,3,52259,The Heroes / The Method,Collect and download,Heroes' Square,448,773,2.950000048,35.105776,32.655449,Yokneam Illith,The heroes,2
Superbus,The valleys,Yokneam,16,1,0,16,4,59610,Heroes' Square,Collect and download,Downtown / ORT High School,611,1384,3.833333254,35.108168,32.658638,Yokneam Illith,The heroes,21
Superbus,The valleys,Yokneam,16,1,0,16,5,54223,Downtown / ORT High School,Collect and download,Tselim / HaShikma,613,1997,6.133333206,35.104774,32.654568,Yokneam Illith,Hayovel Boulevard,-
Superbus,The valleys,Yokneam,16,1,0,16,6,52631,Tselim / HaShikma,Collect and download,The pines / cyclamen,294,2291,6.833333492,35.102564,32.653133,Yokneam Illith,The Tselim,9
Superbus,The valleys,Yokneam,16,1,0,16,7,53716,The pines / cyclamen,Collect and download,The pines / cypresses,408,2699,8,35.101359,32.65302,Yokneam Illith,The pines,6
Superbus,The valleys,Yokneam,16,1,0,16,8,53236,The pines / cypresses,Collect and download,The Pines / Tze'elim,245,2944,8.966666222,35.100895,32.653926,Yokneam Illith,The pines,26
Superbus,The valleys,Yokneam,16,1,0,16,9,53337,The Pines / Tze'elim,Collect and download,The Tselim / Pines,229,3173,9.883333206,35.099228,32.652511,Yokneam Illith,The pines,44
Superbus,The valleys,Yokneam,16,1,0,16,10,53430,The Tselim / Pines,Collect and download,The prairie / cedars,92,3265,10.1833334,35.098781,32.651881,Yokneam Illith,The Tselim,35
Superbus,The valleys,Yokneam,16,1,0,16,11,53338,The prairie / cedars,Collect and download,The prairie / cedars,290,3555,11.05000019,35.096135,32.650849,Yokneam Illith,The prairie,12
Superbus,The valleys,Yokneam,16,1,0,16,12,53283,The prairie / cedars,Collect and download,Arava / Rotem,217,3772,11.91666698,35.094213,32.649771,Yokneam Illith,The prairie,28
Superbus,The valleys,Yokneam,16,1,0,16,13,53284,Arava / Rotem,Collect and download,Arava / Rotem,111,3883,12.36666679,35.093235,32.649211,Yokneam Illith,The prairie,28
Superbus,The valleys,Yokneam,16,1,0,16,14,59594,Arava / Rotem,Collect and download,Arava / Eshel,146,4029,12.94999981,35.091826,32.648727,Yokneam Illith,The prairie,61
Superbus,The valleys,Yokneam,16,1,0,16,15,53646,Arava / Eshel,Collect and download,Arava / Nofar,249,4278,13.94999981,35.089379,32.648127,Yokneam Illith,The prairie,73
Superbus,The valleys,Yokneam,16,1,0,16,16,59592,Arava / Nofar,Collect and download,The Tselim / Arava,208,4486,14.78333378,35.089532,32.646374,Yokneam Illith,The prairie,87
Superbus,The valleys,Yokneam,16,1,0,16,17,59591,The Tselim / Arava,Collect and download,Tselim / Rabin,152,4638,15.3166666,35.089936,32.645152,Yokneam Illith,The Tselim,70
Superbus,The valleys,Yokneam,16,1,0,16,18,53431,Tselim / Rabin,Collect and download,Commercial Center / Yitzhak Rabin Boulevard,199,4837,15.75,35.090735,32.643531,Yokneam Illith,The Tselim,-
Superbus,The valleys,Yokneam,16,1,0,16,19,53437,Commercial Center / Yitzhak Rabin Boulevard,Collect and download,The Tabor / Peace Valley,260,5097,16.31666756,35.09225,32.643795,Yokneam Illith,Yitzhak Rabin Boulevard,-
Superbus,The valleys,Yokneam,16,1,0,16,20,56168,The Tabor / Peace Valley,Collect and download,Hatvor / Yodfat,368,5465,17.10000038,35.095076,32.643897,Yokneam Illith,The Tabor,-
Superbus,The valleys,Yokneam,16,1,0,16,21,56165,Hatvor / Yodfat,Collect and download,Peace Valley / Gilboa,365,5830,17.79999924,35.097522,32.645973,Yokneam Illith,The Tabor,31
Superbus,The valleys,Yokneam,16,1,0,16,22,56166,Peace Valley / Gilboa,Collect and download,Peace Valley / Scouts,348,6178,18.63333321,35.09838,32.64425,Yokneam Illith,Peace Valley,-
Superbus,The valleys,Yokneam,16,1,0,16,23,56167,Peace Valley / Scouts,Collect and download,Big Center / Odem Forest,268,6446,19.23333359,35.096046,32.643017,Yokneam Illith,Peace Valley,42
Superbus,The valleys,Yokneam,16,1,0,16,24,53436,Big Center / Odem Forest,Collect and download,Hermon / Ruby Forest,674,7120,20.73333359,35.091698,32.642381,Yokneam Illith,Ruby forest,-
Superbus,The valleys,Yokneam,16,1,0,16,25,53542,Hermon / Ruby Forest,Collect and download,Hermon / Nahal Sorek,708,7828,22.38333321,35.091388,32.637836,Yokneam Illith,Hermon,88
Superbus,The valleys,Yokneam,16,1,0,16,26,53543,Hermon / Nahal Sorek,Collect and download,Hermon / Nahal Sorek,292,8120,23.54999924,35.091901,32.636401,Yokneam Illith,Hermon,77
Superbus,The valleys,Yokneam,16,1,0,16,27,53544,Hermon / Nahal Sorek,Collect and download,Hyacinth / Hermon Kindergarten,294,8414,24.73333359,35.09167,32.635649,Yokneam Illith,Hermon,53
Superbus,The valleys,Yokneam,16,1,0,16,28,53545,Hyacinth / Hermon Kindergarten,Collect and download,Odem Forest / Meron,228,8642,25.64999962,35.089425,32.636418,Yokneam Illith,Hermon,23
Superbus,The valleys,Yokneam,16,1,0,16,29,53501,Odem Forest / Meron,Collect and download,Kiryat Hinuch / Hagai,418,9060,26.98333359,35.087082,32.637134,Yokneam Illith,Ruby forest,5
Superbus,The valleys,Yokneam,16,1,0,16,30,54926,Kiryat Hinuch / Hagai,Download Only,-,540,9600,28.14999962,35.081072,32.636034,Yokneam Illith,The valley,-
Superbus,The valleys,Yokneam,16,1,0,16,31,51243,Education Campus,Download Only,-,377,9977,28.68333244,35.080419,32.637083,Yokneam Illith,The valley,7
Superbus,The valleys,Yokneam,16,2,0,16,1,51243,Education Campus,Collect only,Odem Forest / Avital,0,0,0,35.080419,32.637083,Yokneam Illith,The valley,7
Superbus,The valleys,Yokneam,16,2,0,16,2,56175,Odem Forest / Avital,Collect and download,Commercial Center / Odem Forest,697,697,2,35.085949,32.637155,Yokneam Illith,Ruby forest,4
Superbus,The valleys,Yokneam,16,2,0,16,3,56174,Commercial Center / Odem Forest,Collect and download,Tidhar School / Odem Forest,297,994,2.650000095,35.08947,32.637397,Yokneam Illith,Ruby forest,26
Superbus,The valleys,Yokneam,16,2,0,16,4,56173,Tidhar School / Odem Forest,Collect and download,Hermon / Ruby Forest,267,1261,3.233333349,35.091275,32.638131,Yokneam Illith,Ruby forest,36
Superbus,The valleys,Yokneam,16,2,0,16,5,53542,Hermon / Ruby Forest,Collect and download,Hermon / Nahal Sorek,65,1326,3.466666698,35.091388,32.637836,Yokneam Illith,Hermon,88
Superbus,The valleys,Yokneam,16,2,0,16,6,53543,Hermon / Nahal Sorek,Collect and download,Hermon / Nahal Sorek,292,1618,4.633333206,35.091901,32.636401,Yokneam Illith,Hermon,77
Superbus,The valleys,Yokneam,16,2,0,16,7,53544,Hermon / Nahal Sorek,Collect and download,Hyacinth / Hermon Kindergarten,294,1912,5.800000191,35.09167,32.635649,Yokneam Illith,Hermon,53
Superbus,The valleys,Yokneam,16,2,0,16,8,53545,Hyacinth / Hermon Kindergarten,Collect and download,Commercial Center / Odem Forest,228,2140,6.716666698,35.089425,32.636418,Yokneam Illith,Hermon,23
Superbus,The valleys,Yokneam,16,2,0,16,9,56174,Commercial Center / Odem Forest,Collect and download,Tidhar School / Odem Forest,344,2484,7.883333206,35.08947,32.637397,Yokneam Illith,Ruby forest,26
Superbus,The valleys,Yokneam,16,2,0,16,10,56173,Tidhar School / Odem Forest,Collect and download,Commercial Center / Yitzhak Rabin Boulevard,267,2751,8.483333588,35.091275,32.638131,Yokneam Illith,Ruby forest,36
Superbus,The valleys,Yokneam,16,2,0,16,11,53437,Commercial Center / Yitzhak Rabin Boulevard,Collect and download,Peace Valley / Gilad,912,3663,10.46666622,35.09225,32.643795,Yokneam Illith,Yitzhak Rabin Boulevard,-
Superbus,The valleys,Yokneam,16,2,0,16,12,57907,Peace Valley / Gilad,Collect and download,Peace Valley / Tabor,493,4156,11.55000019,35.096849,32.643176,Yokneam Illith,Peace Valley,48
Superbus,The valleys,Yokneam,16,2,0,16,13,53613,Peace Valley / Tabor,Collect and download,HaTavor / HaBashan,264,4420,12.03333378,35.098917,32.644723,Yokneam Illith,Peace Valley,84
Superbus,The valleys,Yokneam,16,2,0,16,14,57905,HaTavor / HaBashan,Collect and download,The Tabor / Sinai,253,4673,12.66666698,35.098144,32.646035,Yokneam Illith,The Tabor,20
Superbus,The valleys,Yokneam,16,2,0,16,15,57906,The Tabor / Sinai,Collect and download,The Tze'elim / Yitzhak Rabin Boulevard,295,4968,13.3166666,35.09559,32.644962,Yokneam Illith,The Tabor,43
Superbus,The valleys,Yokneam,16,2,0,16,16,53432,The Tze'elim / Yitzhak Rabin Boulevard,Collect and download,The Tselim / Arava,750,5718,14.91666698,35.090424,32.643901,Yokneam Illith,The Tselim,89
Superbus,The valleys,Yokneam,16,2,0,16,17,53285,The Tselim / Arava,Collect and download,The Tselim / Dekel,255,5973,15.41666698,35.090095,32.646103,Yokneam Illith,The Tselim,79
Superbus,The valleys,Yokneam,16,2,0,16,18,53286,The Tselim / Dekel,Collect and download,The Tselim / Hikinton,266,6239,16.08333397,35.091738,32.647835,Yokneam Illith,The Tselim,73
Superbus,The valleys,Yokneam,16,2,0,16,19,53287,The Tselim / Hikinton,Collect and download,Tselim / Arava,414,6653,16.93333244,35.095339,32.649953,Yokneam Illith,The Tselim,51
Superbus,The valleys,Yokneam,16,2,0,16,20,53237,Tselim / Arava,Collect and download,The Tselim / Pines,231,6884,17.64999962,35.097355,32.651145,Yokneam Illith,The Tselim,39
Superbus,The valleys,Yokneam,16,2,0,16,21,53448,The Tselim / Pines,Collect and download,Tselim / Dudaim,231,7115,17.96666718,35.099514,32.652094,Yokneam Illith,The Tselim,-
Superbus,The valleys,Yokneam,16,2,0,16,22,53128,Tselim / Dudaim,Collect and download,Downtown / ORT High School,328,7443,18.66666603,35.10201,32.652723,Yokneam Illith,The Tselim,-
Superbus,The valleys,Yokneam,16,2,0,16,23,59597,Downtown / ORT High School,Collect and download,The Heroes / The Method,304,7747,19.38333321,35.104705,32.654495,Yokneam Illith,Hayovel Boulevard,-
Superbus,The valleys,Yokneam,16,2,0,16,24,52259,The Heroes / The Method,Collect and download,Heroes' Square,177,7924,20.23333359,35.105776,32.655449,Yokneam Illith,The heroes,2
Superbus,The valleys,Yokneam,16,2,0,16,25,59610,Heroes' Square,Collect and download,The Date / Heroes,611,8535,21.13333321,35.108168,32.658638,Yokneam Illith,The heroes,21
Superbus,The valleys,Yokneam,16,2,0,16,26,52626,The Date / Heroes,Collect and download,The date / bell,542,9077,22.76666641,35.105541,32.65588,Yokneam Illith,The date,-
Superbus,The valleys,Yokneam,16,2,0,16,27,52258,The date / bell,Collect and download,G Mall Terminal / Download,376,9453,23.58333397,35.106778,32.658907,Yokneam Illith,The date,-
Superbus,The valleys,Yokneam,16,2,0,16,28,56256,G Mall Terminal / Download,Download Only,-,636,10089,27.58333397,35.104277,32.658883,Yokneam Illith, ,-
Superbus,The valleys,Tiberias,44,1,0,44,1,57001,A. Central Tiberias / Piers,Collect only,Brenner A.,0,0,0,35.536825,32.787469,Tiberias,411,-
Superbus,The valleys,Tiberias,44,1,0,44,2,57166,Brenner A.,Collect and download,Brenner / Tanna Nahum,1136,1136,3.316666603,35.531115,32.788184,Tiberias,Brenner,-
Superbus,The valleys,Tiberias,44,1,0,44,3,57168,Brenner / Tanna Nahum,Collect and download,'Brenner b,244,1380,3.849999905,35.529482,32.789892,Tiberias,Brenner,-
Superbus,The valleys,Tiberias,44,1,0,44,4,57170,'Brenner b,Collect and download,Yehuda Hanasi / Bialik,258,1638,4.416666508,35.5284,32.791874,Tiberias,Brenner,20
Superbus,The valleys,Tiberias,44,1,0,44,5,57173,Yehuda Hanasi / Bialik,Collect and download,Trumpeldor / Simon de Ann,472,2110,5.449999809,35.52903,32.795229,Tiberias,Judah the President,17
Superbus,The valleys,Tiberias,44,1,0,44,6,57206,Trumpeldor / Simon de Ann,Collect and download,Ginsburg / Trumpeldor House,400,2510,6.316666603,35.526521,32.794375,Tiberias,Trumpeldor,3
Superbus,The valleys,Tiberias,44,1,0,44,7,57205,Ginsburg / Trumpeldor House,Collect and download,King David / King Solomon,193,2703,6.75,35.525922,32.792717,Tiberias,Trumpeldor,-
Superbus,The valleys,Tiberias,44,1,0,44,8,57233,King David / King Solomon,Collect and download,Municipal Stadium,743,3446,8.633333206,35.523239,32.795659,Tiberias,King David,7
Superbus,The valleys,Tiberias,44,1,0,44,9,57234,Municipal Stadium,Collect and download,Bar Kochba / King David,218,3664,9.483333588,35.520914,32.795707,Tiberias,King David,2
Superbus,The valleys,Tiberias,44,1,0,44,10,57236,Bar Kochba / King David,Collect and download,Bar Kochba / The Judges,179,3843,9.966666222,35.520579,32.794805,Tiberias,Bar Kochba,37
Superbus,The valleys,Tiberias,44,1,0,44,11,57237,Bar Kochba / The Judges,Collect and download,Bar Kochba / Amal,267,4110,10.39999962,35.520528,32.7924,Tiberias,Bar Kochba,65
Superbus,The valleys,Tiberias,44,1,0,44,12,57238,Bar Kochba / Amal,Collect and download,Maale KKL / Tamar,483,4593,11.51666641,35.522038,32.788417,Tiberias,Raises the JNF,-
Superbus,The valleys,Tiberias,44,1,0,44,13,57239,Maale KKL / Tamar,Collect and download,Ma'ale KKL / Lotem,269,4862,12.08333302,35.523817,32.786667,Tiberias,Raises the JNF,21
Superbus,The valleys,Tiberias,44,1,0,44,14,57240,Ma'ale KKL / Lotem,Collect and download,Shaked / Ma'ale KKL-JNF,157,5019,12.53333378,35.525188,32.785858,Tiberias,Raises the JNF,41
Superbus,The valleys,Tiberias,44,1,0,44,15,57243,Shaked / Ma'ale KKL-JNF,Collect and download,Shaked / Rotem,257,5276,13.08333302,35.525605,32.784805,Tiberias,Almond,4
Superbus,The valleys,Tiberias,44,1,0,44,16,57244,Shaked / Rotem,Collect and download,Shaked / Rotem,247,5523,13.63333321,35.523224,32.785776,Tiberias,Almond,22
Superbus,The valleys,Tiberias,44,1,0,44,17,57260,Shaked / Rotem,Collect and download,Almond / cherry,261,5784,14.19999981,35.520792,32.786919,Tiberias,Almond,34
Superbus,The valleys,Tiberias,44,1,0,44,18,57259,Almond / cherry,Collect and download,Breast. Sapphire / The Prophets,291,6075,14.83333302,35.518559,32.788701,Tiberias,Almond,-
Superbus,The valleys,Tiberias,44,1,0,44,19,57128,Breast. Sapphire / The Prophets,Collect and download,Breast. Sapphire / chrysanthemum,507,6582,15.9333334,35.518291,32.787549,Tiberias,Sapir Boulevard,53
Superbus,The valleys,Tiberias,44,1,0,44,20,57129,Breast. Sapphire / chrysanthemum,Collect and download,Breast. Sapphire / Cyclamen,339,6921,16.68333244,35.519838,32.784808,Tiberias,Sapir Boulevard,21
Superbus,The valleys,Tiberias,44,1,0,44,21,57130,Breast. Sapphire / Cyclamen,Collect and download,Sapir Boulevard / Yaffa Nof,383,7304,17.51666641,35.521746,32.781806,Tiberias,Sapir Boulevard,5
Superbus,The valleys,Tiberias,44,1,0,44,22,57131,Sapir Boulevard / Yaffa Nof,Collect and download,Sapir Boulevard / Oranim Boulevard,224,7528,18.08333397,35.522657,32.779965,Tiberias,Sapir Boulevard,-
Superbus,The valleys,Tiberias,44,1,0,44,23,57132,Sapir Boulevard / Oranim Boulevard,Collect and download,President Weizmann / Shazar,271,7799,18.68333244,35.521228,32.779599,Tiberias,Sapir Boulevard,-
Superbus,The valleys,Tiberias,44,1,0,44,24,59045,President Weizmann / Shazar,Collect and download,President Weizmann / David Elazar,374,8173,19.5,35.517578,32.780028,Tiberias,President Weizmann,4
Superbus,The valleys,Tiberias,44,1,0,44,25,57133,President Weizmann / David Elazar,Collect and download,Weizmann President / Hope,303,8476,20.14999962,35.514495,32.779876,Tiberias,President Weizmann,16
Superbus,The valleys,Tiberias,44,1,0,44,26,57134,Weizmann President / Hope,Collect and download,Ben Zvi / Abu Hatzira,261,8737,20.73333359,35.511709,32.779958,Tiberias,President Weizmann,24
Superbus,The valleys,Tiberias,44,1,0,44,27,57136,Ben Zvi / Abu Hatzira,Collect and download,Ben Zvi / Sinai,558,9295,21.93333244,35.511146,32.777252,Tiberias,Rabbi Kook,6
Superbus,The valleys,Tiberias,44,1,0,44,28,57137,Ben Zvi / Sinai,Collect and download,Ben Zvi / Haim Tamasot,279,9574,22.54999924,35.513889,32.776268,Tiberias,Rabbi Kook,2
Superbus,The valleys,Tiberias,44,1,0,44,29,57142,Ben Zvi / Haim Tamasot,Collect and download,President Weizmann / David Elazar,224,9798,23.03333282,35.515141,32.777435,Tiberias,Yitzhak Ben-Zvi,20
Superbus,The valleys,Tiberias,44,1,0,44,30,57133,President Weizmann / David Elazar,Collect and download,Weizmann President / Hope,426,10224,23.96666718,35.514495,32.779876,Tiberias,President Weizmann,16
Superbus,The valleys,Tiberias,44,1,0,44,31,57134,Weizmann President / Hope,Collect and download,Weizmann / The Fathers,261,10485,24.53333282,35.511709,32.779958,Tiberias,President Weizmann,24
Superbus,The valleys,Tiberias,44,1,0,44,32,57143,Weizmann / The Fathers,Collect and download,Weizmann President / Threshold,268,10753,25.11666679,35.509,32.779361,Tiberias,President Weizmann,-
Superbus,The valleys,Tiberias,44,1,0,44,33,57144,Weizmann President / Threshold,Collect and download,Weizmann / The Saw,298,11051,25.76666641,35.505835,32.779379,Tiberias,President Weizmann,-
Superbus,The valleys,Tiberias,44,1,0,44,34,57114,Weizmann / The Saw,Collect and download,President Weizmann / Hamberg,293,11344,26.41666603,35.502852,32.780126,Tiberias,President Weizmann,-
Superbus,The valleys,Tiberias,44,1,0,44,35,57115,President Weizmann / Hamberg,Collect and download,Tiberias Junction,288,11632,27.03333282,35.499892,32.779942,Tiberias,President Weizmann,-
Superbus,The valleys,Tiberias,44,1,0,44,36,52499,Tiberias Junction,Collect and download,Poria Junction,204,11836,27.58333397,35.498171,32.779929,Tiberias,768,-
Superbus,The valleys,Tiberias,44,1,0,44,37,54244,Poria Junction,Collect and download,There / Emerald,820,12656,28.21666718,35.494279,32.786067,The Lower Galilee,77,-
Superbus,The valleys,Tiberias,44,1,0,44,38,57899,There / Emerald,Collect and download,The flint / iron,3147,15803,32.25,35.466499,32.785605,Kedmat Galil Industrial Park,opal,-
Superbus,The valleys,Tiberias,44,1,0,44,39,57894,The flint / iron,Collect and download,The flint / diamond,350,16153,33,35.462902,32.785358,Kedmat Galil Industrial Park,The flint,-
Superbus,The valleys,Tiberias,44,1,0,44,40,57895,The flint / diamond,Download Only,-,481,16634,34.21666718,35.458001,32.784296,Kedmat Galil Industrial Park,The flint,-
Superbus,The valleys,Tiberias,44,2,0,44,1,57898,The flint / iron,Collect only,There / Emerald,0,0,0,35.462687,32.785348,Kedmat Galil Industrial Park,The flint,-
Superbus,The valleys,Tiberias,44,2,0,44,2,57893,There / Emerald,Collect and download,Kedmat Industrial Park,365,365,1.016666651,35.466401,32.785598,Kedmat Galil Industrial Park,opal,-
